"LTER_site","local_site","site_ID","year","date","time","latitude","longitude","survey_no","survey_start_date","snow","surface_temp","soil_moist_vol_avg","soil_moist_vol_sd","soil_moist_vol_rg","soil_temp_avg","soil_temp_sd","soil_temp_rg"
"NWT","Saddle","B4",2017,2017-08-07,"9:13:00",40.05582609,-105.592797,6,2017-08-07,FALSE,10.6,0.24795083,0.026803523,0.075038878,10.76666667,0.2081666,0.4
"NWT","Saddle","B3",2017,2017-08-07,"9:20:00",40.0557891,-105.5934707,6,2017-08-07,FALSE,9.5,0.271567448,0.018232555,0.048063985,8.133333333,0.057735027,0.1
"NWT","Saddle","A3",2017,2017-08-07,"9:26:00",40.0563715,-105.5935083,6,2017-08-07,FALSE,7.6,0.257767378,0.049963607,0.12979533,8.233333333,0.115470054,0.2
"NWT","Saddle","A2",2017,2017-08-07,"9:43:00",40.05635168,-105.5942169,6,2017-08-07,FALSE,9.4,0.271066869,0.04722122,0.107808968,9.6,0.1,0.2
"NWT","Saddle","B1",2017,2017-08-07,"10:00:00",40.05580131,-105.5949304,6,2017-08-07,FALSE,11.3,0.231127726,0.05113588,0.118100181,9.733333333,0.115470054,0.2
"NWT","Saddle","C1",2017,2017-08-07,"10:18:00",40.05527279,-105.5941995,6,2017-08-07,FALSE,14.2,0.179910589,0.028822687,0.068808307,9.366666667,0.057735027,0.1
"NWT","Saddle","C2",2017,2017-08-07,"10:31:00",40.0552713,-105.5934853,6,2017-08-07,FALSE,10.6,0.235205922,0.032368542,0.075617013,8.633333333,0.057735027,0.1
"NWT","Saddle","C3",2017,2017-08-07,"10:40:00",40.05525654,-105.5928226,6,2017-08-07,FALSE,9,0.279015272,0.021324954,0.044492362,10.06666667,0.057735027,0.1
"NWT","Saddle","C4",2017,2017-08-08,"9:12:00",40.05528028,-105.5921034,6,2017-08-07,FALSE,8.7,0.311094729,0.01519131,0.031894619,6.8,0.2,0.4
"NWT","Saddle","C5",2017,2017-08-08,"9:19:00",40.05528265,-105.5913845,6,2017-08-07,FALSE,9.9,0.369174748,0.050004309,0.110809343,6.5,0.1,0.2
"NWT","Saddle","C6",2017,2017-08-08,"9:24:00",40.05530278,-105.5906892,6,2017-08-07,FALSE,14,0.314507259,0.050037624,0.116830294,6.5,0.173205081,0.3
"NWT","Saddle","C7",2017,2017-08-08,"9:31:00",40.05529184,-105.589958,6,2017-08-07,FALSE,13.6,0.395534671,0.090043166,0.228137593,7.4,0.173205081,0.3
"NWT","Saddle","C8",2017,2017-08-08,"9:38:00",40.05531092,-105.5892701,6,2017-08-07,FALSE,21.4,0.342628284,0.057738258,0.147150555,6.433333333,0.2081666,0.4
"NWT","Saddle","D8",2017,2017-08-08,"9:45:00",40.05477337,-105.588547,6,2017-08-07,FALSE,14,0.35506275,0.072736134,0.175766238,7,0.435889894,0.8
"NWT","Saddle","sn_10",2017,2017-08-08,"9:55:00",40.05428005,-105.5881625,6,2017-08-07,FALSE,11.2,0.355458157,0.028559287,0.078540687,6.333333333,0.115470054,0.2
"NWT","Saddle","sn_09",2017,2017-08-08,"10:04:00",40.05451188,-105.5888025,6,2017-08-07,FALSE,14.7,0.349354924,0.038457898,0.097028775,6.5,0.1,0.2
"NWT","Saddle","D7",2017,2017-08-08,"10:12:00",40.05475633,-105.5892997,6,2017-08-07,FALSE,15.5,0.371771386,0.026566063,0.06044579,6.6,0.1,0.2
"NWT","Saddle","sn_08",2017,2017-08-08,"10:20:00",40.05484677,-105.5896659,6,2017-08-07,FALSE,17.8,0.321722902,0.068797293,0.186494022,6.966666667,0.115470054,0.2
"NWT","Saddle","sn_07",2017,2017-08-08,"10:31:00",40.05488301,-105.5900327,6,2017-08-07,FALSE,18.8,0.330937609,0.057767995,0.149949904,7.9,0.264575131,0.5
"NWT","Saddle","sn_06",2017,2017-08-08,"10:44:00",40.0550092,-105.5906277,6,2017-08-07,FALSE,21,0.349975838,0.041021917,0.111264793,6.733333333,0.057735027,0.1
"NWT","Saddle","D5",2017,2017-08-08,"11:06:00",40.05474871,-105.5906769,6,2017-08-07,FALSE,18.4,0.669444459,0.063006822,0.168290109,7.4,0.173205081,0.3
"NWT","Saddle","D4",2017,2017-08-08,"11:18:00",40.05474881,-105.5913547,6,2017-08-07,FALSE,15.5,0.354210357,0.0705434,0.17541,7.833333333,0.230940108,0.4
"NWT","Saddle","D3",2017,2017-08-08,"11:31:00",40.05475557,-105.5920666,6,2017-08-07,FALSE,18.8,0.26592424,0.012858187,0.032842113,8.633333333,0.321455025,0.6
"NWT","Saddle","D2",2017,2017-08-08,"11:39:00",40.05473855,-105.5927751,6,2017-08-07,FALSE,23,0.261401712,0.039189895,0.097124922,8.466666667,0.152752523,0.3
"NWT","Saddle","D1",2017,2017-08-08,"11:46:00",40.05474931,-105.5934924,6,2017-08-07,FALSE,20,0.299285093,0.039899696,0.099232404,8.633333333,0.2081666,0.4
"NWT","Saddle","E1",2017,2017-08-08,"11:56:00",40.05419345,-105.5934868,6,2017-08-07,FALSE,16.2,0.24113187,0.035579931,0.079699387,9.433333333,0.37859389,0.7
"NWT","Saddle","E2",2017,2017-08-08,"12:21:00",40.0542132,-105.5927618,6,2017-08-07,FALSE,14.6,0.323175668,0.030419134,0.074721686,9.666666667,0.503322296,1
"NWT","Saddle","E3",2017,2017-08-08,"12:27:00",40.05419677,-105.5920523,6,2017-08-07,FALSE,15.9,0.232554844,0.00927801,0.02390846,10.16666667,0.351188458,0.7
"NWT","Saddle","E4",2017,2017-08-08,"12:36:00",40.05420748,-105.5913913,6,2017-08-07,FALSE,17.1,0.24749333,0.032815991,0.074321387,10.23333333,0.404145188,0.7
"NWT","Saddle","E5",2017,2017-08-08,"12:47:00",40.0542051,-105.5906687,6,2017-08-07,FALSE,15.9,0.248434091,0.051116096,0.108882976,9.133333333,0.152752523,0.3
"NWT","Saddle","E6",2017,2017-08-08,"12:54:00",40.05421679,-105.5899755,6,2017-08-07,FALSE,16.6,0.351536793,0.050914903,0.119052702,9.266666667,0.152752523,0.3
"NWT","Saddle","E7",2017,2017-08-08,"13:41:00",40.05424577,-105.5892853,6,2017-08-07,FALSE,11.7,0.303015021,0.059638988,0.147755916,9.9,0.264575131,0.5
"NWT","Saddle","F6",2017,2017-08-08,"13:47:00",40.05368707,-105.5892693,6,2017-08-07,FALSE,9.6,0.518926836,0.065481836,0.161356572,8.3,0.173205081,0.3
"NWT","Saddle","F5",2017,2017-08-08,"13:55:00",40.0536651,-105.5899364,6,2017-08-07,FALSE,10.7,0.454786029,0.043700505,0.112660984,9.366666667,0.115470054,0.2
"NWT","Saddle","F4",2017,2017-08-08,"14:02:00",40.05368056,-105.5906731,6,2017-08-07,FALSE,11.6,0.933152486,0.056768896,0.136150896,8.266666667,0.757187779,1.4
"NWT","Saddle","F3",2017,2017-08-08,"14:09:00",40.05365406,-105.5913823,6,2017-08-07,FALSE,11.1,0.399893137,0.058582883,0.149504914,8.866666667,0.152752523,0.3
"NWT","Saddle","F2",2017,2017-08-08,"14:16:00",40.05365185,-105.5921137,6,2017-08-07,FALSE,13.1,0.305048593,0.024637841,0.054938691,10.03333333,0.251661148,0.5
"NWT","Saddle","G6",2017,2017-08-09,"8:56:00",40.05313622,-105.5892476,6,2017-08-07,FALSE,9.2,0.273087047,0.052685033,0.126264061,7.6,0.1,0.2
"NWT","Saddle","G5",2017,2017-08-09,"9:09:00",40.05316285,-105.5899398,6,2017-08-07,FALSE,14.2,0.309970985,0.06374387,0.160850268,7.3,0.1,0.2
"NWT","Saddle","sn_14",2017,2017-08-09,"9:19:00",40.05304214,-105.5901738,6,2017-08-07,FALSE,11,0.310817094,0.043708084,0.102230837,8.133333333,0.305505046,0.6
"NWT","Saddle","G4",2017,2017-08-09,"9:36:00",40.05315125,-105.5906595,6,2017-08-07,FALSE,10.5,0.180560997,0.042667595,0.104587725,6.466666667,0.230940108,0.4
"NWT","Saddle","G3",2017,2017-08-09,"9:56:00",40.05312199,-105.5913906,6,2017-08-07,FALSE,10.9,0.197272756,0.030112609,0.06082432,7.433333333,0.057735027,0.1
"NWT","Saddle","G2",2017,2017-08-09,"10:05:00",40.05312688,-105.5920359,6,2017-08-07,FALSE,12.3,0.263268102,0.03187904,0.079817699,8.6,0.264575131,0.5
"NWT","Saddle","G1",2017,2017-08-09,"10:17:00",40.05312671,-105.5927724,6,2017-08-07,FALSE,12.1,0.325793571,0.013356158,0.031818987,8.433333333,0.057735027,0.1
"NWT","Saddle","F1",2017,2017-08-09,"10:26:00",40.05363289,-105.5927747,6,2017-08-07,FALSE,15.8,0.258966304,0.020107564,0.05102568,8.333333333,0.057735027,0.1
"NWT","Saddle","H1",2017,2017-08-09,"10:45:00",40.05257942,-105.592765,6,2017-08-07,FALSE,12.7,0.23135314,0.03863285,0.098283114,8.733333333,0.230940108,0.4
"NWT","Saddle","sn_11",2017,2017-08-09,"10:53:00",40.05259659,-105.5922562,6,2017-08-07,FALSE,11.7,0.180628796,0.04724042,0.125440912,8.966666667,0.2081666,0.4
"NWT","Saddle","H3",2017,2017-08-09,"11:10:00",40.05257822,-105.5913486,6,2017-08-07,FALSE,16.7,0.360337778,0.013034725,0.032674515,8.266666667,0.057735027,0.1
"NWT","Saddle","sn_12",2017,2017-08-09,"11:22:00",40.05257674,-105.5910776,6,2017-08-07,FALSE,13,0.392386935,0.045546216,0.111047011,8.833333333,0.115470054,0.2
"NWT","Saddle","sn_13",2017,2017-08-09,"11:42:00",40.05267855,-105.5904478,6,2017-08-07,FALSE,9.3,0.433007135,0.085530962,0.222964362,7.733333333,0.115470054,0.2
"NWT","Saddle","H5",2017,2017-08-09,"12:01:00",40.05260643,-105.5899521,6,2017-08-07,FALSE,28.2,0.275247581,0.023897822,0.05758346,9.7,0.1,0.2
"NWT","Saddle","H6",2017,2017-08-09,"12:14:00",40.0526006,-105.5892416,6,2017-08-07,FALSE,33.9,0.308322392,0.036165835,0.091582597,9.666666667,0.37859389,0.7
"NWT","Saddle","I6",2017,2017-08-09,"12:29:00",40.05205678,-105.58926,6,2017-08-07,FALSE,14.7,0.295811224,0.034199035,0.07541457,8.833333333,0.057735027,0.1
"NWT","Saddle","I5",2017,2017-08-09,"12:39:00",40.05205963,-105.5899545,6,2017-08-07,FALSE,21.3,0.87978825,0.046171232,0.102865466,8.466666667,0.2081666,0.4
"NWT","Saddle","I4",2017,2017-08-09,"12:50:00",40.05205341,-105.5906408,6,2017-08-07,FALSE,15.9,0.498865986,0.055258098,0.123747624,8.933333333,0.115470054,0.2
"NWT","Saddle","sn_17",2017,2017-08-09,"13:00:00",40.0516789,-105.5908743,6,2017-08-07,FALSE,14.3,0.584287519,0.129349968,0.355112283,7.833333333,0.152752523,0.3
"NWT","Saddle","I3",2017,2017-08-09,"13:21:00",40.0520303,-105.5913181,6,2017-08-07,FALSE,9.6,0.963716182,0.129828687,0.296164082,5.133333333,0.305505046,0.6
"NWT","Saddle","sn_16",2017,2017-08-09,"13:32:00",40.05179303,-105.5915631,6,2017-08-07,FALSE,14.4,0.238823244,0.008217562,0.019381607,8.433333333,0.351188458,0.7
"NWT","Saddle","sn_15",2017,2017-08-09,"13:50:00",40.05195455,-105.5922685,6,2017-08-07,FALSE,16.4,0.348433146,0.026626414,0.070454039,9.5,0.3,0.6
"NWT","Saddle","I1",2017,2017-08-09,"14:09:00",40.05204881,-105.5927558,6,2017-08-07,FALSE,22,0.336246554,0.034335609,0.069315697,11.4,0.346410162,0.6
"NWT","Saddle","sn_21",2017,2017-08-10,"9:01:00",40.05155239,-105.5892905,6,2017-08-07,FALSE,8.7,0.401564144,0.093185753,0.254035253,7.233333333,0.288675135,0.5
"NWT","Saddle","J5",2017,2017-08-10,"9:13:00",40.05151382,-105.5899544,6,2017-08-07,FALSE,11.8,0.308642145,0.054455321,0.117182998,7.466666667,0.057735027,0.1
"NWT","Saddle","J4",2017,2017-08-10,"9:20:00",40.05154527,-105.5906619,6,2017-08-07,FALSE,11.6,1.136141342,0.032599643,0.082755127,8.233333333,0.152752523,0.3
"NWT","Saddle","J3",2017,2017-08-10,"9:25:00",40.05154016,-105.5913011,6,2017-08-07,FALSE,13.4,0.803725963,0.136040378,0.337817707,7.733333333,0.152752523,0.3
"NWT","Saddle","J2",2017,2017-08-10,"9:30:00",40.05149357,-105.592041,6,2017-08-07,FALSE,13.6,0.400002699,0.031186579,0.080568567,8.966666667,0.152752523,0.3
"NWT","Saddle","J1",2017,2017-08-10,"9:37:00",40.05149143,-105.5927411,6,2017-08-07,FALSE,14.9,0.320287548,0.044729027,0.121885218,8.6,0,0
"NWT","Saddle","sn_18",2017,2017-08-10,"9:44:00",40.0509869,-105.5924085,6,2017-08-07,FALSE,7.5,0.360347464,0.032644011,0.076244612,7.166666667,0.4163332,0.8
"NWT","Saddle","K2",2017,2017-08-10,"9:59:00",40.05098658,-105.5920743,6,2017-08-07,FALSE,8.4,0.263679698,0.045667515,0.117380233,6.866666667,0.230940108,0.4
"NWT","Saddle","K3",2017,2017-08-10,"10:06:00",40.05097514,-105.5913555,6,2017-08-07,FALSE,11.7,0.483543827,0.083561796,0.219507995,7.166666667,0.2081666,0.4
"NWT","Saddle","sn_19",2017,2017-08-10,"10:11:00",40.05066166,-105.5915001,6,2017-08-07,FALSE,10.9,0.380393637,0.03242822,0.084981424,8.033333333,0.057735027,0.1
"NWT","Saddle","sn_20",2017,2017-08-10,"10:18:00",40.05072003,-105.5907592,6,2017-08-07,FALSE,13.2,0.330528491,0.011212691,0.02964539,8.266666667,0.115470054,0.2
"NWT","Saddle","K4",2017,2017-08-10,"10:26:00",40.05097914,-105.5906758,6,2017-08-07,FALSE,17.5,0.250313451,0.038943209,0.108520441,8.633333333,0.057735027,0.1
"NWT","Saddle","K5",2017,2017-08-10,"10:36:00",40.05095954,-105.5899998,6,2017-08-07,FALSE,24.1,0.201927351,0.027917143,0.06855683,9.166666667,0.251661148,0.5
"NWT","Saddle","L4",2017,2017-08-10,"10:42:00",40.0504456,-105.5906115,6,2017-08-07,FALSE,22.3,0.391620435,0.076509832,0.206213168,8.9,0.2,0.4
"NWT","Saddle","L2",2017,2017-08-10,"10:50:00",40.05043813,-105.5920719,6,2017-08-07,FALSE,20.6,0.23710309,0.046788203,0.110060324,7.233333333,0.057735027,0.1
"NWT","Saddle","L1",2017,2017-08-10,"10:56:00",40.05044651,-105.5927057,6,2017-08-07,FALSE,8,0.292508949,0.039363825,0.092498602,6.266666667,0.115470054,0.2
"NWT","Saddle","M1",2017,2017-08-10,"11:07:00",40.04987188,-105.5928369,6,2017-08-07,FALSE,33.4,0.240698937,0.05698094,0.138447039,8,0.2,0.4
"NWT","Saddle","M2",2017,2017-08-10,"11:16:00",40.04989401,-105.5920233,6,2017-08-07,FALSE,14.1,0.313504293,0.025092071,0.067883222,6.166666667,0.057735027,0.1
"NWT","Saddle","M3",2017,2017-08-10,"11:25:00",40.04988164,-105.5913191,6,2017-08-07,FALSE,23.9,0.126605186,0.013918685,0.033132101,8.233333333,0.56862407,1.1
"NWT","Saddle","N1",2017,2017-08-10,"11:38:00",40.04935252,-105.5926689,6,2017-08-07,FALSE,10.8,0.297204407,0.062871689,0.146709588,7.6,0.360555128,0.7
"NWT","Saddle","O1",2017,2017-08-10,"11:44:00",40.04902315,-105.5923132,6,2017-08-07,FALSE,21,0.399054045,0.092451552,0.257202846,8.233333333,0.115470054,0.2
"NWT","Saddle","N2",2017,2017-08-10,"11:49:00",40.04933415,-105.5920584,6,2017-08-07,FALSE,21.5,0.577214157,0.050993634,0.127262435,7.5,0,0
"NWT","Saddle","M1",2017,2017-08-24,"9:05:00",40.04987188,-105.5928369,7,2017-08-24,FALSE,9.3,0.117147324,0.042217559,0.103746557,8.4,0.173205081,0.3
"NWT","Saddle","N1",2017,2017-08-24,"9:12:00",40.04935252,-105.5926689,7,2017-08-24,FALSE,12.1,0.342757931,0.064784963,0.172715267,6.5,0.1,0.2
"NWT","Saddle","O1",2017,2017-08-24,"9:17:00",40.04902315,-105.5923132,7,2017-08-24,FALSE,15.1,0.374565057,0.088585674,0.21643756,8.7,0,0
"NWT","Saddle","N2",2017,2017-08-24,"9:21:00",40.04933415,-105.5920584,7,2017-08-24,FALSE,7.9,0.501312315,0.061421859,0.145398743,7.466666667,0.057735027,0.1
"NWT","Saddle","M2",2017,2017-08-24,"9:26:00",40.04989401,-105.5920233,7,2017-08-24,FALSE,7,0.216095665,0.028342659,0.066792021,6.066666667,0.057735027,0.1
"NWT","Saddle","M3",2017,2017-08-24,"9:32:00",40.04988164,-105.5913191,7,2017-08-24,FALSE,15,0.108023041,0.046996796,0.121098802,7.066666667,0.057735027,0.1
"NWT","Saddle","L4",2017,2017-08-24,"9:41:00",40.0504456,-105.5906115,7,2017-08-24,FALSE,15.9,0.334525939,0.045161943,0.094688702,8.633333333,0.4163332,0.8
"NWT","Saddle","sn_20",2017,2017-08-24,"9:50:00",40.05072003,-105.5907592,7,2017-08-24,FALSE,11,0.299865079,0.033585556,0.074784529,8.733333333,0.230940108,0.4
"NWT","Saddle","sn_19",2017,2017-08-24,"9:56:00",40.05066166,-105.5915001,7,2017-08-24,FALSE,11.7,0.34353438,0.071709037,0.197225043,8.533333333,0.2081666,0.4
"NWT","Saddle","L2",2017,2017-08-24,"10:00:00",40.05043813,-105.5920719,7,2017-08-24,FALSE,9.8,0.133088636,0.038515305,0.094682537,8.133333333,0.057735027,0.1
"NWT","Saddle","L1",2017,2017-08-24,"10:06:00",40.05044651,-105.5927057,7,2017-08-24,FALSE,6.9,0.226340449,0.037725268,0.100135097,6.566666667,0.115470054,0.2
"NWT","Saddle","sn_18",2017,2017-08-24,"10:14:00",40.0509869,-105.5924085,7,2017-08-24,FALSE,16.1,0.298885118,0.037409456,0.09753404,8.333333333,0.115470054,0.2
"NWT","Saddle","K2",2017,2017-08-24,"10:20:00",40.05098658,-105.5920743,7,2017-08-24,FALSE,8.7,0.211475792,0.059164306,0.152948368,7.033333333,0.115470054,0.2
"NWT","Saddle","K3",2017,2017-08-24,"10:25:00",40.05097514,-105.5913555,7,2017-08-24,FALSE,12.9,0.459783538,0.105023078,0.282143855,7.966666667,0.152752523,0.3
"NWT","Saddle","K4",2017,2017-08-24,"10:30:00",40.05097914,-105.5906758,7,2017-08-24,FALSE,19.9,0.235280814,0.02885129,0.073500646,8.7,0.1,0.2
"NWT","Saddle","K5",2017,2017-08-24,"10:34:00",40.05095954,-105.5899998,7,2017-08-24,FALSE,24.5,0.199551768,0.020335933,0.047623804,9.566666667,0.115470054,0.2
"NWT","Saddle","sn_21",2017,2017-08-24,"10:39:00",40.05155239,-105.5892905,7,2017-08-24,FALSE,24.4,0.369958197,0.058117232,0.150583902,8.566666667,0.351188458,0.7
"NWT","Saddle","J5",2017,2017-08-24,"10:43:00",40.05151382,-105.5899544,7,2017-08-24,FALSE,22.5,0.276883029,0.032277995,0.077745256,9.366666667,0.152752523,0.3
"NWT","Saddle","J4",2017,2017-08-24,"10:48:00",40.05154527,-105.5906619,7,2017-08-24,FALSE,18.7,0.82664803,0.112386179,0.262699351,8.333333333,0.152752523,0.3
"NWT","Saddle","sn_17",2017,2017-08-24,"10:51:00",40.0516789,-105.5908743,7,2017-08-24,FALSE,10.9,0.660745567,0.052435843,0.128513829,7.566666667,0.115470054,0.2
"NWT","Saddle","J3",2017,2017-08-24,"10:56:00",40.05154016,-105.5913011,7,2017-08-24,FALSE,27.4,0.760752669,0.056497598,0.145491636,8.333333333,0.152752523,0.3
"NWT","Saddle","sn_16",2017,2017-08-24,"11:00:00",40.05179303,-105.5915631,7,2017-08-24,FALSE,30.6,0.228686951,0.033858306,0.08768517,8.633333333,0.404145188,0.8
"NWT","Saddle","J2",2017,2017-08-24,"11:04:00",40.05149357,-105.592041,7,2017-08-24,FALSE,13.7,0.322006643,0.015188623,0.031800341,10.4,0.264575131,0.5
"NWT","Saddle","J1",2017,2017-08-24,"11:09:00",40.05149143,-105.5927411,7,2017-08-24,FALSE,18,0.231895009,0.044190638,0.11412945,10.7,0.264575131,0.5
"NWT","Saddle","I1",2017,2017-08-24,"11:14:00",40.05204881,-105.5927558,7,2017-08-24,FALSE,26.1,0.259480639,0.022340619,0.058805973,9.766666667,0.642910051,1.2
"NWT","Saddle","sn_15",2017,2017-08-24,"11:18:00",40.05195455,-105.5922685,7,2017-08-24,FALSE,21.7,0.257790171,0.051432099,0.13519869,8.9,0.6,1.2
"NWT","Saddle","I3",2017,2017-08-24,"11:39:00",40.0520303,-105.5913181,7,2017-08-24,FALSE,11.3,1.060101616,0.139894014,0.38094722,6.1,0.346410162,0.6
"NWT","Saddle","I4",2017,2017-08-24,"11:43:00",40.05205341,-105.5906408,7,2017-08-24,FALSE,14.7,0.444275755,0.052650007,0.136178254,8.866666667,0.057735027,0.1
"NWT","Saddle","I5",2017,2017-08-24,"11:47:00",40.05205963,-105.5899545,7,2017-08-24,FALSE,26.4,0.782051907,0.085632749,0.19816099,8.866666667,0.152752523,0.3
"NWT","Saddle","I6",2017,2017-08-24,"11:51:00",40.05205678,-105.58926,7,2017-08-24,FALSE,24,0.294606879,0.057215611,0.151900052,8.933333333,0.115470054,0.2
"NWT","Saddle","H6",2017,2017-08-24,"11:55:00",40.0526006,-105.5892416,7,2017-08-24,FALSE,25.5,0.320669787,0.025752578,0.057345129,9.933333333,0.251661148,0.5
"NWT","Saddle","H5",2017,2017-08-24,"11:59:00",40.05260643,-105.5899521,7,2017-08-24,FALSE,25.5,0.258509679,0.019635429,0.051956604,10.36666667,0.550757055,1
"NWT","Saddle","sn_13",2017,2017-08-24,"12:03:00",40.05267855,-105.5904478,7,2017-08-24,FALSE,22.7,0.347763748,0.038286127,0.106801227,8.133333333,0.2081666,0.4
"NWT","Saddle","sn_12",2017,2017-08-24,"12:08:00",40.05257674,-105.5910776,7,2017-08-24,FALSE,15.6,0.330009253,0.0660541,0.174005492,8.733333333,0.152752523,0.3
"NWT","Saddle","H3",2017,2017-08-24,"12:11:00",40.05257822,-105.5913486,7,2017-08-24,FALSE,23.9,0.264171822,0.019325367,0.051106897,10.4,0,0
"NWT","Saddle","sn_11",2017,2017-08-24,"12:15:00",40.05259659,-105.5922562,7,2017-08-24,FALSE,19,0.174926519,0.023731521,0.057869789,11.13333333,0.472581563,0.9
"NWT","Saddle","H1",2017,2017-08-24,"12:19:00",40.05257942,-105.592765,7,2017-08-24,FALSE,28.4,0.211776447,0.039630254,0.093153926,11.53333333,0.757187779,1.4
"NWT","Saddle","G1",2017,2017-08-24,"12:24:00",40.05312671,-105.5927724,7,2017-08-24,FALSE,22.4,0.288864508,0.01693669,0.037185721,11.03333333,0.665832812,1.2
"NWT","Saddle","G2",2017,2017-08-24,"12:28:00",40.05312688,-105.5920359,7,2017-08-24,FALSE,17.7,0.236044041,0.033090657,0.077292223,10.8,0.4,0.8
"NWT","Saddle","G3",2017,2017-08-24,"12:33:00",40.05312199,-105.5913906,7,2017-08-24,FALSE,26,0.161239304,0.01937493,0.0427541,13.2,0.529150262,1
"NWT","Saddle","G4",2017,2017-08-24,"12:41:00",40.05315125,-105.5906595,7,2017-08-24,FALSE,24.1,0.181420736,0.020987851,0.043309879,12.63333333,0.4163332,0.8
"NWT","Saddle","sn_14",2017,2017-08-24,"12:45:00",40.05304214,-105.5901738,7,2017-08-24,FALSE,31.3,0.31762038,0.034115686,0.091297107,11.2,0.608276253,1.1
