"LTER_site","local_site","site_ID","year","date","time","latitude","longitude","survey_no","survey_start_date","snow","surface_temp","soil_moist_vol_avg","soil_moist_vol_sd","soil_moist_vol_rg","soil_temp_avg","soil_temp_sd","soil_temp_rg"
"NWT","Saddle","G5",2017,2017-08-24,"12:49:00",40.05316285,-105.5899398,7,2017-08-24,FALSE,27.6,0.308322804,0.042113725,0.096708691,10.9,0.173205081,0.3
"NWT","Saddle","G6",2017,2017-08-24,"12:54:00",40.05313622,-105.5892476,7,2017-08-24,FALSE,16.7,0.255796785,0.043758893,0.101342352,11.26666667,0.850490055,1.6
"NWT","Saddle","F6",2017,2017-08-24,"13:00:00",40.05368707,-105.5892693,7,2017-08-24,FALSE,28.3,0.542260221,0.062746826,0.147995328,8.6,0.173205081,0.3
"NWT","Saddle","F5",2017,2017-08-24,"13:04:00",40.0536651,-105.5899364,7,2017-08-24,FALSE,20.4,0.477515069,0.066212455,0.139801464,9.433333333,0.152752523,0.3
"NWT","Saddle","F4",2017,2017-08-24,"13:08:00",40.05368056,-105.5906731,7,2017-08-24,FALSE,18.3,0.891856481,0.065288216,0.156463454,8.566666667,0.709459888,1.4
"NWT","Saddle","F3",2017,2017-08-24,"13:11:00",40.05365406,-105.5913823,7,2017-08-24,FALSE,16.8,0.29171259,0.049887267,0.110243629,9.266666667,0.115470054,0.2
"NWT","Saddle","F2",2017,2017-08-24,"13:16:00",40.05365185,-105.5921137,7,2017-08-24,FALSE,16.8,0.245977923,0.030746475,0.080394597,11.3,0.3,0.6
"NWT","Saddle","F1",2017,2017-08-24,"13:20:00",40.05363289,-105.5927747,7,2017-08-24,FALSE,18.9,0.194923075,0.055381532,0.143738862,13.66666667,0.65064071,1.3
"NWT","Saddle","B6",2017,2017-08-25,"8:46:00",40.05580624,-105.5913764,7,2017-08-24,FALSE,13.1,0.256712507,0.017256838,0.043598401,7.366666667,0.152752523,0.3
"NWT","Saddle","B5",2017,2017-08-25,"8:51:00",40.0558249,-105.5920713,7,2017-08-24,FALSE,11.9,0.263607181,0.027654846,0.065850362,7.3,0.264575131,0.5
"NWT","Saddle","B4",2017,2017-08-25,"8:56:00",40.05582609,-105.592797,7,2017-08-24,FALSE,12.4,0.312544323,0.037875196,0.08804917,7.666666667,0.2081666,0.4
"NWT","Saddle","B3",2017,2017-08-25,"9:01:00",40.0557891,-105.5934707,7,2017-08-24,FALSE,10.7,0.301682436,0.012957191,0.027654688,6.566666667,0.057735027,0.1
"NWT","Saddle","A3",2017,2017-08-25,"9:07:00",40.0563715,-105.5935083,7,2017-08-24,FALSE,15.2,0.341874726,0.034683973,0.096244995,6.433333333,0.057735027,0.1
"NWT","Saddle","A2",2017,2017-08-25,"9:13:00",40.05635168,-105.5942169,7,2017-08-24,FALSE,14.7,0.319190172,0.039040611,0.102236212,7.5,0.1,0.2
"NWT","Saddle","B1",2017,2017-08-25,"9:19:00",40.05580131,-105.5949304,7,2017-08-24,FALSE,15.1,0.32199004,0.021628609,0.044263564,7.5,0.264575131,0.5
"NWT","Saddle","C1",2017,2017-08-25,"9:25:00",40.05527279,-105.5941995,7,2017-08-24,FALSE,16.6,0.204134947,0.03371324,0.082876734,6.9,0.608276253,1.1
"NWT","Saddle","C2",2017,2017-08-25,"9:30:00",40.0552713,-105.5934853,7,2017-08-24,FALSE,18.2,0.275195036,0.027850009,0.070343485,6.866666667,0.251661148,0.5
"NWT","Saddle","C3",2017,2017-08-25,"9:36:00",40.05525654,-105.5928226,7,2017-08-24,FALSE,14.1,0.243986206,0.00897381,0.021808684,7.5,0,0
"NWT","Saddle","C4",2017,2017-08-25,"9:42:00",40.05528028,-105.5921034,7,2017-08-24,FALSE,17.2,0.298709671,0.018858486,0.046102795,7.433333333,0.288675135,0.5
"NWT","Saddle","C5",2017,2017-08-25,"9:46:00",40.05528265,-105.5913845,7,2017-08-24,FALSE,13.2,0.282348742,0.02957068,0.072414098,7.266666667,0.115470054,0.2
"NWT","Saddle","C6",2017,2017-08-25,"9:50:00",40.05530278,-105.5906892,7,2017-08-24,FALSE,13.1,0.273310385,0.025343275,0.061238186,7.166666667,0.152752523,0.3
"NWT","Saddle","C7",2017,2017-08-25,"9:55:00",40.05529184,-105.589958,7,2017-08-24,FALSE,12.9,0.44093974,0.018875119,0.044346325,7.6,0.3,0.6
"NWT","Saddle","C8",2017,2017-08-25,"10:00:00",40.05531092,-105.5892701,7,2017-08-24,FALSE,13.8,0.424097218,0.026722964,0.059092287,6.733333333,0.057735027,0.1
"NWT","Saddle","D8",2017,2017-08-25,"10:06:00",40.05477337,-105.588547,7,2017-08-24,FALSE,15.6,0.424064659,0.053192422,0.131645418,7.2,0.173205081,0.3
"NWT","Saddle","sn_10",2017,2017-08-25,"10:10:00",40.05428005,-105.5881625,7,2017-08-24,FALSE,12.1,0.361431143,0.033104911,0.083217688,6.833333333,0.057735027,0.1
"NWT","Saddle","sn_09",2017,2017-08-25,"10:16:00",40.05451188,-105.5888025,7,2017-08-24,FALSE,14.9,0.329003287,0.088181948,0.216728423,6.8,0,0
"NWT","Saddle","D7",2017,2017-08-25,"10:20:00",40.05475633,-105.5892997,7,2017-08-24,FALSE,13.7,0.35319487,0.029801395,0.074253448,7,0.173205081,0.3
"NWT","Saddle","sn_08",2017,2017-08-25,"10:23:00",40.05484677,-105.5896659,7,2017-08-24,FALSE,9.5,0.267120359,0.052153223,0.127149142,7.066666667,0.305505046,0.6
"NWT","Saddle","sn_07",2017,2017-08-25,"10:29:00",40.05488301,-105.5900327,7,2017-08-24,FALSE,20.5,0.333685649,0.07962256,0.194452736,8.233333333,0.152752523,0.3
"NWT","Saddle","sn_06",2017,2017-08-25,"10:36:00",40.0550092,-105.5906277,7,2017-08-24,FALSE,18.3,0.306098355,0.015725797,0.040241041,7.1,0.1,0.2
"NWT","Saddle","D5",2017,2017-08-25,"10:41:00",40.05474871,-105.5906769,7,2017-08-24,FALSE,16.6,0.57757129,0.115809137,0.288811289,7.966666667,0.057735027,0.1
"NWT","Saddle","D4",2017,2017-08-25,"10:45:00",40.05474881,-105.5913547,7,2017-08-24,FALSE,18.6,0.300861857,0.041426288,0.091123073,8.033333333,0.305505046,0.6
"NWT","Saddle","D3",2017,2017-08-25,"10:49:00",40.05475557,-105.5920666,7,2017-08-24,FALSE,23.6,0.230632624,0.024894703,0.053431229,8.3,0.360555128,0.7
"NWT","Saddle","D2",2017,2017-08-25,"10:54:00",40.05473855,-105.5927751,7,2017-08-24,FALSE,17.5,0.247029418,0.046310541,0.121989098,8.733333333,0.550757055,1.1
"NWT","Saddle","D1",2017,2017-08-25,"10:59:00",40.05474931,-105.5934924,7,2017-08-24,FALSE,19.8,0.273751471,0.021437843,0.051485999,9.133333333,1.069267662,2.1
"NWT","Saddle","E1",2017,2017-08-25,"11:05:00",40.05419345,-105.5934868,7,2017-08-24,FALSE,20.7,0.218164151,0.020741904,0.050155591,9.166666667,0.513160144,1
"NWT","Saddle","E2",2017,2017-08-25,"11:10:00",40.0542132,-105.5927618,7,2017-08-24,FALSE,17.2,0.243927711,0.033153137,0.073012105,8.833333333,0.115470054,0.2
"NWT","Saddle","E3",2017,2017-08-25,"11:15:00",40.05419677,-105.5920523,7,2017-08-24,FALSE,22.3,0.193556914,0.017256503,0.043275907,9.766666667,0.305505046,0.6
"NWT","Saddle","E4",2017,2017-08-25,"11:20:00",40.05420748,-105.5913913,7,2017-08-24,FALSE,27.4,0.225972943,0.021113656,0.054045411,9.533333333,0.305505046,0.6
"NWT","Saddle","E5",2017,2017-08-25,"11:25:00",40.0542051,-105.5906687,7,2017-08-24,FALSE,19.9,0.206741613,0.054117236,0.116877557,8.866666667,0.057735027,0.1
"NWT","Saddle","E6",2017,2017-08-25,"11:30:00",40.05421679,-105.5899755,7,2017-08-24,FALSE,24.6,0.365833484,0.034042289,0.086604461,8.8,0.458257569,0.9
"NWT","Saddle","E7",2017,2017-08-25,"11:34:00",40.05424577,-105.5892853,7,2017-08-24,FALSE,16.1,0.352653053,0.039297,0.101658675,8.033333333,0.2081666,0.4
"NWT","Saddle","B6",2017,2017-09-08,"9:27:00",40.05580624,-105.5913764,8,2017-09-08,FALSE,19.1,0.089508183,0.021992406,0.045885582,9.933333333,0.152752523,0.3
"NWT","Saddle","B5",2017,2017-09-08,"9:33:00",40.0558249,-105.5920713,8,2017-09-08,FALSE,23,0.094135239,0.024828037,0.060120072,9.433333333,0.2081666,0.4
"NWT","Saddle","B4",2017,2017-09-08,"9:40:00",40.05582609,-105.592797,8,2017-09-08,FALSE,20.2,0.07643988,0.016731907,0.045165637,10.16666667,0.251661148,0.5
"NWT","Saddle","B3",2017,2017-09-08,"9:47:00",40.0557891,-105.5934707,8,2017-09-08,FALSE,25.1,0.097292472,0.029097435,0.070340755,8.533333333,0.115470054,0.2
"NWT","Saddle","A3",2017,2017-09-08,"9:55:00",40.0563715,-105.5935083,8,2017-09-08,FALSE,24.2,0.103786965,0.026389973,0.066302248,9.166666667,0.2081666,0.4
"NWT","Saddle","A2",2017,2017-09-08,"10:03:00",40.05635168,-105.5942169,8,2017-09-08,FALSE,25.1,0.108969326,0.030853599,0.072250659,9.566666667,0.115470054,0.2
"NWT","Saddle","B1",2017,2017-09-08,"10:11:00",40.05580131,-105.5949304,8,2017-09-08,FALSE,26.5,0.099231895,0.012939074,0.03506332,9.666666667,0.550757055,1
"NWT","Saddle","C1",2017,2017-09-08,"10:22:00",40.05527279,-105.5941995,8,2017-09-08,FALSE,27.8,0.059393517,0.007570668,0.018902273,10.13333333,0.2081666,0.4
"NWT","Saddle","C2",2017,2017-09-08,"10:29:00",40.0552713,-105.5934853,8,2017-09-08,FALSE,33.1,0.088152625,0.015588807,0.038320002,8.3,0.264575131,0.5
"NWT","Saddle","C3",2017,2017-09-08,"10:39:00",40.05525654,-105.5928226,8,2017-09-08,FALSE,17.5,0.082981501,0.008077169,0.018553536,9.8,0.173205081,0.3
"NWT","Saddle","C4",2017,2017-09-08,"10:47:00",40.05528028,-105.5921034,8,2017-09-08,FALSE,21.8,0.097410284,0.016320489,0.040315546,10.03333333,0.321455025,0.6
"NWT","Saddle","C5",2017,2017-09-08,"10:53:00",40.05528265,-105.5913845,8,2017-09-08,FALSE,18.8,0.116941272,0.014152589,0.034129708,8.733333333,0.115470054,0.2
"NWT","Saddle","C6",2017,2017-09-08,"10:59:00",40.05530278,-105.5906892,8,2017-09-08,FALSE,20.6,0.099761646,0.015021264,0.036026383,9.5,0.2,0.4
"NWT","Saddle","C7",2017,2017-09-08,"11:05:00",40.05529184,-105.589958,8,2017-09-08,FALSE,21,0.118235393,0.015398184,0.032594544,9.2,0.2,0.4
"NWT","Saddle","C8",2017,2017-09-08,"11:13:00",40.05531092,-105.5892701,8,2017-09-08,FALSE,23.8,0.119938071,0.03776826,0.08366562,7.866666667,0.230940108,0.4
"NWT","Saddle","sn_10",2017,2017-09-08,"11:21:00",40.05428005,-105.5881625,8,2017-09-08,FALSE,16.5,0.09815236,0.03222503,0.070545937,10.46666667,0.057735027,0.1
"NWT","Saddle","sn_09",2017,2017-09-08,"11:28:00",40.05451188,-105.5888025,8,2017-09-08,FALSE,19.5,0.106726841,0.018015212,0.050242159,10.43333333,0.230940108,0.4
"NWT","Saddle","D7",2017,2017-09-08,"11:34:00",40.05475633,-105.5892997,8,2017-09-08,FALSE,17.2,0.116645632,0.016618499,0.041530378,8.8,0.173205081,0.3
"NWT","Saddle","sn_08",2017,2017-09-08,"11:39:00",40.05484677,-105.5896659,8,2017-09-08,FALSE,20.1,0.097222598,0.016051939,0.044114068,9.433333333,0.37859389,0.7
"NWT","Saddle","sn_07",2017,2017-09-08,"11:43:00",40.05488301,-105.5900327,8,2017-09-08,FALSE,20.3,0.074847099,0.024646423,0.062650119,9.733333333,0.251661148,0.5
"NWT","Saddle","sn_06",2017,2017-09-08,"11:50:00",40.0550092,-105.5906277,8,2017-09-08,FALSE,20.8,0.110777226,0.025440877,0.068960987,8.7,0.264575131,0.5
"NWT","Saddle","D5",2017,2017-09-08,"11:55:00",40.05474871,-105.5906769,8,2017-09-08,FALSE,16,0.439622025,0.119940039,0.312262093,8.766666667,0.057735027,0.1
"NWT","Saddle","D4",2017,2017-09-08,"12:01:00",40.05474881,-105.5913547,8,2017-09-08,FALSE,14.7,0.112102567,0.013590197,0.029414758,9.133333333,0.152752523,0.3
"NWT","Saddle","D3",2017,2017-09-08,"12:08:00",40.05475557,-105.5920666,8,2017-09-08,FALSE,21.4,0.085967696,0.016063419,0.042929658,11.53333333,0.472581563,0.9
"NWT","Saddle","D2",2017,2017-09-08,"12:15:00",40.05473855,-105.5927751,8,2017-09-08,FALSE,19.9,0.065915314,0.011146818,0.022402446,11.7,0.173205081,0.3
"NWT","Saddle","D1",2017,2017-09-08,"12:21:00",40.05474931,-105.5934924,8,2017-09-08,FALSE,24.6,0.098428206,0.012439014,0.030551908,10.9,0,0
"NWT","Saddle","E1",2017,2017-09-08,"13:00:00",40.05419345,-105.5934868,8,2017-09-08,FALSE,22.3,0.050089219,0.028634141,0.066880876,13.06666667,0.702376917,1.4
"NWT","Saddle","E2",2017,2017-09-08,"13:06:00",40.0542132,-105.5927618,8,2017-09-08,FALSE,17.7,0.07889455,0.017429857,0.041535636,12.7,0.346410162,0.6
"NWT","Saddle","E3",2017,2017-09-08,"13:12:00",40.05419677,-105.5920523,8,2017-09-08,FALSE,14.4,0.081333043,0.011862249,0.031257252,13.06666667,0.404145188,0.8
"NWT","Saddle","E4",2017,2017-09-08,"13:18:00",40.05420748,-105.5913913,8,2017-09-08,FALSE,20.3,0.069255577,0.019618539,0.044914397,12.66666667,0.2081666,0.4
"NWT","Saddle","E5",2017,2017-09-08,"13:26:00",40.0542051,-105.5906687,8,2017-09-08,FALSE,22.2,0.096952286,0.026676622,0.065013333,10.73333333,0.057735027,0.1
"NWT","Saddle","E6",2017,2017-09-08,"13:32:00",40.05421679,-105.5899755,8,2017-09-08,FALSE,21.4,0.120005658,0.021381783,0.051762222,10.13333333,0.305505046,0.6
"NWT","Saddle","E7",2017,2017-09-08,"13:38:00",40.05424577,-105.5892853,8,2017-09-08,FALSE,21.6,0.088984601,0.016155728,0.034053625,11.3,0.360555128,0.7
"NWT","Saddle","F6",2017,2017-09-08,"13:46:00",40.05368707,-105.5892693,8,2017-09-08,FALSE,23.2,0.4340445,0.104052609,0.243244809,8.6,0.2,0.4
"NWT","Saddle","F5",2017,2017-09-08,"13:51:00",40.0536651,-105.5899364,8,2017-09-08,FALSE,23.4,0.2310743,0.065221339,0.173544833,9.766666667,0.057735027,0.1
"NWT","Saddle","F4",2017,2017-09-08,"13:59:00",40.05368056,-105.5906731,8,2017-09-08,FALSE,24.8,0.509791603,0.025599503,0.060750508,8.766666667,0.057735027,0.1
"NWT","Saddle","F3",2017,2017-09-08,"14:04:00",40.05365406,-105.5913823,8,2017-09-08,FALSE,24,0.144478551,0.027244008,0.056511318,9.866666667,0.152752523,0.3
"NWT","Saddle","F2",2017,2017-09-08,"14:10:00",40.05365185,-105.5921137,8,2017-09-08,FALSE,30.2,0.091769692,0.037506832,0.089813437,12.86666667,0.472581563,0.9
"NWT","Saddle","F1",2017,2017-09-08,"14:18:00",40.05363289,-105.5927747,8,2017-09-08,FALSE,25.7,0.051382171,0.015838635,0.037801093,14.2,0.7,1.3
"NWT","Saddle","G1",2017,2017-09-08,"14:27:00",40.05312671,-105.5927724,8,2017-09-08,FALSE,21.1,0.088293168,0.012277538,0.02799168,13.23333333,0.450924975,0.9
"NWT","Saddle","G2",2017,2017-09-08,"14:33:00",40.05312688,-105.5920359,8,2017-09-08,FALSE,20.5,0.085131065,0.028609917,0.072605878,13.2,0.4,0.8
"NWT","Saddle","O1",2017,2017-09-09,"9:34:00",40.04902315,-105.5923132,8,2017-09-08,FALSE,15.1,0.121943151,0.023114239,0.052846032,9.733333333,0.230940108,0.4
"NWT","Saddle","N2",2017,2017-09-09,"9:40:00",40.04933415,-105.5920584,8,2017-09-08,FALSE,5,0.354275706,0.018231021,0.045768435,8.5,0.1,0.2
"NWT","Saddle","N1",2017,2017-09-09,"9:44:00",40.04935252,-105.5926689,8,2017-09-08,FALSE,8.4,0.081628226,0.015462606,0.034402905,7.766666667,0.305505046,0.6
"NWT","Saddle","M1",2017,2017-09-09,"9:51:00",40.04987188,-105.5928369,8,2017-09-08,FALSE,31.6,0.061283907,0.008243491,0.021179044,8.766666667,0.115470054,0.2
"NWT","Saddle","M2",2017,2017-09-09,"9:56:00",40.04989401,-105.5920233,8,2017-09-08,FALSE,9.6,0.083672596,0.018610618,0.048579456,6.8,0.1,0.2
"NWT","Saddle","M3",2017,2017-09-09,"10:03:00",40.04988164,-105.5913191,8,2017-09-08,FALSE,25.2,0.045946516,0.038382287,0.090238564,7.2,0.2,0.4
"NWT","Saddle","L4",2017,2017-09-09,"10:11:00",40.0504456,-105.5906115,8,2017-09-08,FALSE,29,0.103114707,0.017533039,0.04250212,9.633333333,0.115470054,0.2
"NWT","Saddle","sn_20",2017,2017-09-09,"10:17:00",40.05072003,-105.5907592,8,2017-09-08,FALSE,15.9,0.078192807,0.028457322,0.076742497,9.933333333,0.251661148,0.5
"NWT","Saddle","sn_19",2017,2017-09-09,"10:21:00",40.05066166,-105.5915001,8,2017-09-08,FALSE,17.1,0.231172971,0.068203268,0.162053823,9.233333333,0.057735027,0.1
"NWT","Saddle","L2",2017,2017-09-09,"10:29:00",40.05043813,-105.5920719,8,2017-09-08,FALSE,39.4,0.058009562,0.014056384,0.035358464,9.033333333,0.057735027,0.1
"NWT","Saddle","L1",2017,2017-09-09,"10:33:00",40.05044651,-105.5927057,8,2017-09-08,FALSE,8.8,0.063855083,0.009413975,0.025889283,8.3,0.1,0.2
"NWT","Saddle","sn_18",2017,2017-09-09,"10:41:00",40.0509869,-105.5924085,8,2017-09-08,FALSE,27,0.063768828,0.012303084,0.028361695,10.7,0.1,0.2
"NWT","Saddle","K2",2017,2017-09-09,"10:45:00",40.05098658,-105.5920743,8,2017-09-08,FALSE,11.4,0.085973847,0.016272608,0.042105145,7.8,0,0
"NWT","Saddle","K3",2017,2017-09-09,"10:52:00",40.05097514,-105.5913555,8,2017-09-08,FALSE,16.5,0.257749589,0.126886875,0.304541374,8.9,0.173205081,0.3
"NWT","Saddle","K4",2017,2017-09-09,"10:57:00",40.05097914,-105.5906758,8,2017-09-08,FALSE,23.7,0.08354898,0.02076154,0.047376189,9.433333333,0.251661148,0.5
"NWT","Saddle","K5",2017,2017-09-09,"11:04:00",40.05095954,-105.5899998,8,2017-09-08,FALSE,38.6,0.06417666,0.01397237,0.035316989,11.53333333,0.4163332,0.8
"NWT","Saddle","sn_21",2017,2017-09-09,"11:10:00",40.05155239,-105.5892905,8,2017-09-08,FALSE,20.2,0.269284599,0.046574778,0.117582941,9.366666667,0.404145188,0.7
"NWT","Saddle","J5",2017,2017-09-09,"11:15:00",40.05151382,-105.5899544,8,2017-09-08,FALSE,33.4,0.067424946,0.006531714,0.016070691,12.26666667,0.56862407,1.1
"NWT","Saddle","J4",2017,2017-09-09,"11:20:00",40.05154527,-105.5906619,8,2017-09-08,FALSE,27.5,0.543790736,0.074850487,0.184618942,8.266666667,0.152752523,0.3
"NWT","Saddle","sn_17",2017,2017-09-09,"11:23:00",40.0516789,-105.5908743,8,2017-09-08,FALSE,15.9,0.549478109,0.065388069,0.177498971,8,0,0
"NWT","Saddle","J3",2017,2017-09-09,"11:27:00",40.05154016,-105.5913011,8,2017-09-08,FALSE,30,0.719411621,0.08477819,0.228750093,8.833333333,0.152752523,0.3
"NWT","Saddle","sn_16",2017,2017-09-09,"11:31:00",40.05179303,-105.5915631,8,2017-09-08,FALSE,35.6,0.097865679,0.015673,0.036698507,9.533333333,0.351188458,0.7
"NWT","Saddle","J2",2017,2017-09-09,"11:37:00",40.05149357,-105.592041,8,2017-09-08,FALSE,27.8,0.091115133,0.011163107,0.028781947,12.1,0,0
"NWT","Saddle","J1",2017,2017-09-09,"11:51:00",40.05149143,-105.5927411,8,2017-09-08,FALSE,40.6,0.060614251,0.014525491,0.03590413,12.76666667,0.37859389,0.7
"NWT","Saddle","I1",2017,2017-09-09,"11:58:00",40.05204881,-105.5927558,8,2017-09-08,FALSE,41.7,0.082146217,0.013851767,0.03390298,12.36666667,0.56862407,1.1
"NWT","Saddle","sn_15",2017,2017-09-09,"12:03:00",40.05195455,-105.5922685,8,2017-09-08,FALSE,33.1,0.102621794,0.025322236,0.052357998,10.86666667,1.011599394,1.8
"NWT","Saddle","I3",2017,2017-09-09,"12:07:00",40.0520303,-105.5913181,8,2017-09-08,FALSE,17.5,0.998518826,0.182934587,0.470997781,7.766666667,0.550757055,1.1
"NWT","Saddle","I4",2017,2017-09-09,"12:12:00",40.05205341,-105.5906408,8,2017-09-08,FALSE,28.5,0.349245455,0.068030754,0.164009192,9.533333333,0.152752523,0.3
"NWT","Saddle","I5",2017,2017-09-09,"12:16:00",40.05205963,-105.5899545,8,2017-09-08,FALSE,27.1,0.7709554,0.059787822,0.128808545,9.4,0.264575131,0.5
"NWT","Saddle","I6",2017,2017-09-09,"12:20:00",40.05205678,-105.58926,8,2017-09-08,FALSE,33,0.112465807,0.033732765,0.087903882,10.1,0.264575131,0.5
"NWT","Saddle","H6",2017,2017-09-09,"12:25:00",40.0526006,-105.5892416,8,2017-09-08,FALSE,30.7,0.120502805,0.022258066,0.051464721,11.7,0.556776436,1.1
"NWT","Saddle","H5",2017,2017-09-09,"12:30:00",40.05260643,-105.5899521,8,2017-09-08,FALSE,30.4,0.062338744,0.012822446,0.032375523,12.73333333,0.4163332,0.8
"NWT","Saddle","sn_13",2017,2017-09-09,"12:34:00",40.05267855,-105.5904478,8,2017-09-08,FALSE,26.3,0.125336848,0.025264465,0.064404391,8.966666667,0.152752523,0.3
"NWT","Saddle","sn_12",2017,2017-09-09,"12:39:00",40.05257674,-105.5910776,8,2017-09-08,FALSE,19.3,0.236726052,0.033563116,0.076458601,9.166666667,0.057735027,0.1
"NWT","Saddle","H3",2017,2017-09-09,"12:43:00",40.05257822,-105.5913486,8,2017-09-08,FALSE,31.9,0.132299712,0.017602145,0.038529462,11.8,0.264575131,0.5
"NWT","Saddle","sn_11",2017,2017-09-09,"12:49:00",40.05259659,-105.5922562,8,2017-09-08,FALSE,41.9,0.063170135,0.008591383,0.020208815,13.6,1.587450787,3
"NWT","Saddle","H1",2017,2017-09-09,"12:59:00",40.05257942,-105.592765,8,2017-09-08,FALSE,38.2,0.054784717,0.009067474,0.019376776,14.93333333,0.850490055,1.6
"NWT","Saddle","G3",2017,2017-09-09,"13:08:00",40.05312199,-105.5913906,8,2017-09-08,FALSE,38.5,0.06318645,0.02327884,0.059102247,17.8,1.113552873,2.2
"NWT","Saddle","G4",2017,2017-09-09,"13:16:00",40.05315125,-105.5906595,8,2017-09-08,FALSE,39.4,0.063918695,0.00658169,0.015388536,17,0.458257569,0.9
"NWT","Saddle","sn_14",2017,2017-09-09,"13:22:00",40.05304214,-105.5901738,8,2017-09-08,FALSE,35.1,0.082282457,0.019673338,0.054353522,12.9,1.014889157,2
"NWT","Saddle","G5",2017,2017-09-09,"13:29:00",40.05316285,-105.5899398,8,2017-09-08,FALSE,29.4,0.094764254,0.009538266,0.019066966,13.96666667,0.230940108,0.4
"NWT","Saddle","G6",2017,2017-09-09,"13:37:00",40.05313622,-105.5892476,8,2017-09-08,FALSE,24.8,0.078183539,0.025619747,0.068808627,14.06666667,1.040833,2
